season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,EJG Morgan,Eoin Morgan,47,40,73,4,2,117.50,True,True,{},,not out,,
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,AD Russell,Andre Russell,10,9,19,2,0,111.11,False,False,"{'wickets': 5, 'runs': 98}",14.1,run out (Arshdeep Singh/&dagger;Rahul),"<b>has Russell made it</b>? The umpire just wants to check if the ball has struck the stumps and not Rahul's gloves without the ball, and <b>Russell is run-out</b>! Morgan cut the googly to short third man and they took off for a single, Russells knees are not the fittest in the world but he responded for a single, stretched to try and make it, but the sharp throw from Arshdeep hit the base of the stumps and found him short",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,KD Karthik,Dinesh Karthik,12,6,13,2,0,200.00,False,True,{},,not out,,
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,PP Shaw,Prithvi Shaw,53,39,51,7,1,135.89,False,False,"{'wickets': 2, 'runs': 84}",11.3,run out (Ahmed/Suchith),"<strong>Bairstow misses a stumping chance. But Shaw is run-out in the end at Suchith's end</strong>. The bowler has collected the ball cleanly to take the bails off. The TV umpire confirms that Shaw is short of his crease. Pant runs past a slider, the ball pops out of Baistow's gloves. Khaheel swoops down on the ball from short fine leg and flings a throw to Suchith to capitalise on a mix-up. There wasn't a run there. Shaw pays the price for his misjudgement. That Pant was ball-watching didn't help his cause either",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,S Dhawan,Shikhar Dhawan,28,26,46,3,0,107.69,False,False,"{'wickets': 1, 'runs': 81}",10.2, b Rashid Khan,"Dhawan steps out and misses the line. Rashid hikes his pace to 96ks, slips in the slider, well away from the reach of Dhawan's big swipe. Darts past the pad to hit top of leg stump. Rashid, as he often does, gives SRH a much-needed breakthrough",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,RR Pant,Rishabh Pant,37,27,42,4,1,137.03,True,False,"{'wickets': 3, 'runs': 142}",18.2,c Suchith b Kaul,"<strong>Holes out to deep midwicket. </strong>Simple catch for Suchith in the outfield. Kaul bangs a cutter into the pitch, takes it away from Pant's swinging arc. He fetches it from outside off and drags it to Suchith. It's the smaller side of the ground, but Pant can't clear it this time",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,SPD Smith,Steven Smith,34,25,45,3,1,136.00,False,True,{},,not out,,
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,SO Hetmyer,Shimron Hetmyer,1,2,6,0,0,50.00,False,False,"{'wickets': 4, 'runs': 145}",18.6,c Williamson b Kaul,"<strong>Williamson runs in from long-off and takes this skier</strong>. Cool as...Pitched up and outside off, in the slot, but the lack of pace does Hetmyer in. He slices it to Williamson and falls for 1 off 2 balls",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,MP Stoinis,Marcus Stoinis,2,2,5,0,0,100.00,False,True,{},,not out,,
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,DA Warner,David Warner,6,8,19,0,0,75.00,True,False,"{'wickets': 1, 'runs': 28}",3.2,run out (Rabada/&dagger;Pant),"Has Warner been run-out? Yep, he has a wry smile on his face and walks off even before the TV umpire rules it out. Bairstow jabs it to the left of cover-point and they push across for a very risky single. Rabada swoops down on the ball, flings it to Pant, and catches the SRH captain short",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,JM Bairstow,Jonny Bairstow,38,18,32,3,4,211.11,False,False,"{'wickets': 2, 'runs': 56}",5.4,c Dhawan b Avesh Khan,"<strong>Bairstow aims for another six, but holes out to Dhawan</strong>. Bairstow shuffles across off once again, this is a seam-up length ball closer to off. Bairstow doesn't have enough room to free his hands. He still dares to hit over the top, but picks out Dhawan at mid-on",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,KS Williamson,Kane Williamson,66,51,93,8,0,129.41,False,True,{},,not out,,
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Virat Singh,Virat Singh,4,14,27,0,0,28.57,False,False,"{'wickets': 3, 'runs': 84}",11.2,c Stoinis b Avesh Khan,"<strong>Virat can't clear Stoinis at midwicket</strong>. Back of a length and angling away from outside off, from over the wicket. Virat can't get on top of the bounce. He miscues a pull to the infielder. He falls for an utterly sluggish 4 off 12 balls",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,KM Jadhav,Kedar Jadhav,9,9,17,1,0,100.00,False,False,"{'wickets': 4, 'runs': 104}",14.2,st &dagger;Pant b Mishra,"Jadhav steps out at Mishra. The legspinner slows it up, shortens his length and gets it to break away outside off. Pant collects the ball and takes the bails off. SRH continue to slide around Williamson",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Abhishek Sharma,Abhishek Sharma,5,6,14,0,0,83.33,False,False,"{'wickets': 5, 'runs': 117}",16.1,lbw b Patel,"Abhishek has been given out lbw, he chats with Williamson and calls for a review. Full from Axar, spinning into Abhishek to beat the inner edge and ping the front pad on the knee-roll in line with middle. Ultra Edge confirms that there's no bat involved here. The tracker returns three reads and umpire Ananthapadmanabhan's on-field out decision has been vindicated",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,Rashid Khan,Rashid Khan,0,1,2,0,0,0.00,False,False,"{'wickets': 6, 'runs': 117}",16.2,lbw b Patel,"This looks adjacent, too, as Axar wins another lbw appeal from umpire Ananthapadmanabhan. Slider from Axar, fired on middle, Rashid can't connect with the reverse-sweep and is trapped bang in front of middle",
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,V Shankar,Vijay Shankar,8,7,14,0,0,114.28,False,False,"{'wickets': 7, 'runs': 136}",18.3, b Avesh Khan,<strong>Vijay plays on!</strong> Slower ball dug into the pitch outside off. Vijay has a roundhouse swipe to the leg side and can only drag it back onto his own stumps,
2021.0,1254077,SRH v DC,SRH,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,2,J Suchith,Jagadeesha Suchith,14,6,11,2,1,233.33,False,True,{},,not out,,
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,33,25,49,4,1,132.00,False,False,"{'wickets': 1, 'runs': 74}",9.1,c Jamieson b Chahal,"<b>taken at deep square.</b> You'll remember that straight six he hit off Chahal, where he got into sweeping position. Gets in that position again, but this one dips on him faster and he's ended up not getting close to it at middle stump. Has to stretch out, can't possibly go straight from there, and ends up carving it up for the fielder to run in and hold",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,F du Plessis,Faf du Plessis,50,41,74,5,1,121.95,False,False,"{'wickets': 3, 'runs': 111}",13.5,c Christian b Patel,"<b>taken at long-on!</b> Yet again Harshal is on a hat-trick! Must be the third time this season. Offcutter, short and turning into middle stump. It's an attempted aerial pull, but he can't go through it because that stops on him. Christian runs to the left and takes that smartly. Two new batsmen at the crease suddenly for CSK",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,SK Raina,Suresh Raina,24,18,24,1,3,133.33,False,False,"{'wickets': 2, 'runs': 111}",13.4,c Padikkal b Patel,"<b>dragged out to deep midwicket.</b> Offcutter at a length, at middle stump. Raina jumping down leg side and reaching out this time for the slog. Can't get distance on it and Padikkal takes it comfortably",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,AT Rayudu,Ambati Rayudu,14,7,24,1,1,200.00,False,False,"{'wickets': 4, 'runs': 142}",17.3,c Jamieson b Patel,"<b>picks out deep square.</b> Offcutter at a length outside off, gets his weight into the off side and looks to swish that over the fine leg boundary. No pace on it, and he's not in the best shape right now either. Can't get enough power on that to clear Jamieson",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,RA Jadeja,Ravindra Jadeja,62,28,38,4,5,221.42,False,True,{},,not out,,
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,1,MS Dhoni,MS Dhoni,2,3,17,0,0,66.66,True,True,{},,not out,,
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,V Kohli,Virat Kohli,8,7,18,1,0,114.28,True,False,"{'wickets': 1, 'runs': 44}",3.1,c &dagger;Dhoni b Curran,"<b>superb execution from Curran!</b> Slower ball, dug right into the pitch, short of a length outside off. Kohli looks to cut and that gets big on him. Thick outside edge and an easy take",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,D Padikkal,Devdutt Padikkal,34,15,26,4,2,226.66,False,False,"{'wickets': 2, 'runs': 54}",4.6,c Raina b Thakur,"<b>taken at backward square!</b> The bowling change has worked out. Thakur slams another in short, tight at Padikkal's body, and that is definitely a vulnerable area for him. Late on the pull and it floats out to Raina",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,Washington Sundar,Washington Sundar,7,11,16,1,0,63.63,False,False,"{'wickets': 3, 'runs': 65}",6.2,c Gaikwad b Jadeja,"<b>taken at deep midwicket.</b> Length at middle stump, a panic-driven jump down the pitch. Nowhere close to meeting that ball. Can only drag it high for Gaikwad",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,GJ Maxwell,Glenn Maxwell,22,15,15,3,0,146.66,False,False,"{'wickets': 4, 'runs': 79}",8.5, b Jadeja,"<b>tonks leg stump!</b> Slows it down, slides it on. Maxwell clears the front leg and looks to slog that over deep midwicket. Through it early and misses completely. Jadeja continues to torment RCB",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,AB de Villiers,AB de Villiers,4,9,15,0,0,44.44,False,False,"{'wickets': 6, 'runs': 83}",10.1, b Jadeja,"<b>no way!</b> Jadeja is like an Under-23 player playing in the Under-11s nets right now. He is managing to embarrass the entirety of RCB, and who bigger than AB de Villiers? He has completely outfoxed him. Length ball, drifted and dipping into leg stump. AB reaches out from the crease and wants to stab that on the front foot. It turns past quickly and hits the top of middle. Stunning, simply stunning performance this",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,DT Christian,Dan Christian,1,3,3,0,0,33.33,False,False,"{'wickets': 5, 'runs': 81}",9.4,run out (Jadeja),"<b>looks like a Jadeja direct hit, and as ever, it looks out.</b> This is just pure bullying from Jadeja and CSK. Once again, they're making RCB look very ordinary. This was a short of a length legbreak outside of, punched to Jadeja's left and Christian doesn't have the legs to beat this throw. His third straight score of 1",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,KA Jamieson,Kyle Jamieson,16,13,28,1,1,123.07,False,False,"{'wickets': 9, 'runs': 103}",15.6,run out (Imran Tahir),"<b>Tahir's got a direct hit from square leg and Jamieson is walking back!</b> Full ball squeezed out towards square leg, he's sent back and stretching, but he's nowhere close! Tahir waits, takes aim, and throws the stumps down",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,HV Patel,Harshal Patel,0,8,8,0,0,0.00,False,False,"{'wickets': 7, 'runs': 89}",11.6, b Imran Tahir,"<b>slides into middle stump!</b> Harshal back in the crease for the pull, doesn't pick the slider. Tahir back after  long time, gets his first",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,NA Saini,Navdeep Saini,2,4,5,0,0,50.00,False,False,"{'wickets': 8, 'runs': 94}",13.1,c Raina b Imran Tahir,"<b>sharp take from Raina!</b> Another slider, short of a length outside off. Saini has a quick slash at this. Raina was moving to his right instinctively for the cut, but this speeds into his mid-riff, low to his left, and he reacts fast",
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,YS Chahal,Yuzvendra Chahal,8,21,32,0,0,38.09,False,True,{},,not out,,
2021.0,1254076,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,Mohammed Siraj,Mohammed Siraj,12,14,18,0,1,85.71,False,True,{},,not out,,
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,N Rana,Nitish Rana,22,25,43,1,1,88.00,False,False,"{'wickets': 2, 'runs': 45}",8.1,c &dagger;Samson b Sakariya,"<strong>Sakariya finds some extra bounce and has Rana slashing behind</strong>. Kicks up slightly from a back of a length and outside off, Rana creates some swinging room, chucks his hands at the ball and edges it behind. KKR's openers have piled the pressure on the middle order",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,Shubman Gill,Shubman Gill,11,19,28,1,0,57.89,False,False,"{'wickets': 1, 'runs': 24}",5.4,run out (Buttler),"<strong>Gill has been run-out for an utterly sluggish 11 off 19 balls.</strong> Slower cutter, on a yorker length, just a shade outside off. Gill jabs it away just wide of short cover and sets off. But Buttler swoops down on the ball and effects an under-arm direct hit. There wasn't a single there. Perhaps, Gill was just desperate to get out of strike",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,RA Tripathi,Rahul Tripathi,36,26,52,1,2,138.46,False,False,"{'wickets': 5, 'runs': 94}",15.2,c Parag b Mustafizur Rahman,"115.3ks, slower offcutter. Tripathi looks to take it on with a slog-sweep. But he only gets more height as opposed to distance. Dragged from a middle-stump line to Parag at deep midwicket",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,SP Narine,Sunil Narine,6,7,9,1,0,85.71,False,False,"{'wickets': 3, 'runs': 54}",9.5,c Jaiswal b Unadkat,"After dropping one earlier in the evening, <strong>Jaiswal finds redemption</strong>. In-to-the-pitch offcutter, gets big on Narine. He top-edges a hook high in the air. Jaiswal tears in from long leg, dives forward and takes it with both hands, inches from the ground. Terrific work from Jaiswal",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,EJG Morgan,Eoin Morgan,0,0,4,0,0,-,True,False,"{'wickets': 4, 'runs': 61}",10.2,run out (Morris),"pitched up on the stumps, driven ram-rod straight so much it hits the stumps at the non-striker's end. The ball gets deflected to Morris. Tripathi takes a few paces down the pitch, stops. Morgan responds and that results in a mix-up. Morgan then has to undo his steps, but before that Morris flicks it onto his stumps. Morgan has a wry smile on his face as he walks back for a duck without facing a ball. Replays indicate that the ball was deflected off Morgan's bat that was in the way. What an unfortunate way to go. That, by the way, is the first dot ball faced by Tripathi",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,KD Karthik,Dinesh Karthik,25,24,42,4,0,104.16,False,False,"{'wickets': 7, 'runs': 118}",17.6,c Sakariya b Morris,"overpitched and outside off, Karthik throws his bat at ball and drills it in the air. Sakariya at extra-cover leaps and plucks it out of thin air. Karthik goes for 25 off 24 balls. He couldn't get going either on this used track. End of a double-wicket over from Morris",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,AD Russell,Andre Russell,9,7,16,0,1,128.57,False,False,"{'wickets': 6, 'runs': 117}",17.4,c Miller b Morris,"another on-pace slot ball, but Russell picks out long-on. Pitched up and angling into off and middle, Russell sits back, swishes, and holes out to Miller at the edge of the boundary. Morris wins the match-up. This is the fourth time he has got Russell in T20 cricket",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,PJ Cummins,Pat Cummins,10,6,11,0,1,166.66,False,False,"{'wickets': 8, 'runs': 133}",19.2,c Parag b Morris,"Holes out to deep midwicket. Another slower ball short and outside off. Hip-high delivery, pulled flat and hard to Parag. Sharp catch in the outfield",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,Shivam Mavi,Shivam Mavi,5,7,10,1,0,71.42,False,False,"{'wickets': 9, 'runs': 133}",19.6, b Morris,"on-pace full-toss outside off, 139.4ks. Mavi shuffles across off and aims to scoop it over short fine leg. However, he just deflects it back onto his own stumps",
2021.0,1254075,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,KKR,1,M Prasidh Krishna,Prasidh Krishna,0,0,3,0,0,-,False,True,{},,not out,,
